,mse,mse_lab,mse_magnitude,mse_phase,med_magnitude,med_phase,hvs1,hvs2,hvs3,ssim,ncc,if_value,histogram,class
16,48.0,16.722941080729168,48.439087,2.8380091859472087,254.0,0.05783722799426229,0.036385776778059535,0.08679281845146644,110.47580335031147,0.9796149127271345,0.00019653301508300297,24.709350913394818,13.043828285619384,Original
17,11.0,6.342000325520833,11.980021,2.529282435382713,255.0,0.04340979175404849,0.019701693584592134,0.022271271753322656,145.98456025965075,0.9936030658359438,0.00020883453875547442,6.486812112345055,6.134473622078076,Original
18,199.0,38.165252685546875,199.88922,3.8699366219930558,250.0,0.06635860743571928,0.09710106370778382,0.32953496267266513,130.5558940014808,0.9641675183377479,0.0007418609253796681,100.42668926860898,8.720186226375517,Original
19,132.0,38.987091064453125,132.57042,3.1121775713990143,250.0,0.06036516126399351,0.05416323938586672,0.02766868693966538,115.98892415364583,0.9705774324980198,0.00023431763694202243,66.77050091514225,13.233698092546547,Original
20,48.0,36.272908528645836,48.103638,1.483893401835486,250.0,0.05722316005875176,0.029079532784563905,0.05471831403354698,124.28190702550552,0.9893806567829715,0.00021533984073897406,24.546509176047735,11.988146858348045,Original
21,24.0,12.398101806640625,24.54654,2.5827064287493213,253.0,0.04019488418709541,0.04537521115873483,0.23401587403928367,94.03432274114073,0.9904543106876774,0.00028480124347642625,12.768496808664151,8.924775250627135,Original
22,201.0,23.358957926432293,201.60896,4.049112048218447,252.0,0.05388747753833065,0.10801491125845902,0.0715513401728714,92.07411080154718,0.9429126752980634,0.00025362567644260673,101.27593530086517,10.19607612855907,Original
23,77.0,21.442372639973957,77.86164,3.181473064001764,253.0,0.06503307122473927,0.03711402398547326,0.11360902359153517,103.53206707324857,0.9734579756934074,0.0003354553878996748,39.41755072450035,11.589922572748037,Original
24,337.0,33.2811279296875,337.49728,4.267180166361845,252.0,0.05081678481621234,0.07040183600086461,0.10858209319365944,117.03125566470078,0.929616545108533,0.00035045362146184035,169.2134451540647,12.166730143406312,Original
25,403.0,34.7647705078125,403.60336,4.511930350966407,252.0,0.06654601347624257,0.11935276288143302,0.10144592528247592,131.49690412134905,0.9221209350689487,0.0003895393377810251,202.26271655477407,10.557181514821423,Original
26,145.0,18.101409912109375,145.1509,3.8572961282344127,253.0,0.04678117487711078,0.04555191705851246,0.02001735450125413,129.81315447240095,0.9672271816384642,0.00021309846965339606,73.05905813020725,8.074828203505604,Original
27,118.0,4.862604166666666,118.97763,2.9028697899905946,254.0,0.0571407959864789,0.04329415166160923,0.18408080686868197,102.92892047079249,0.9658737365311706,0.0004157912564483066,59.971738951598915,11.114987889235636,Original
28,152.0,29.014261881510418,152.58717,3.7413287425708575,251.0,0.045329943600372555,0.052545458952991835,0.046504195397907254,138.3354713190615,0.970738515328491,0.00018645908447973992,76.77895853175279,6.232459942169953,Original
29,327.0,17.558603922526043,327.63412,4.606136786144468,253.0,0.05063783768166254,0.10975315814297648,0.1800970798287564,82.50350684870303,0.9173569501490509,0.0002475508595206284,164.2757408530042,8.642526308736706,Original
