,mse,mse_lab,mse_magnitude,mse_phase,med_magnitude,med_phase,hvs1,hvs2,hvs3,ssim,ncc,if_value,histogram,class
20,120.0,1.5919773473652783,120.6402,2.7994087346343086,254.0,0.0,0.018002532260257106,0.0234694460722726,128.80718665209034,0.9785178569371927,0.00023858638079219324,60.80935567798345,14.745126669062302,Tampered
21,2.0,1.084973943254198,2.9675448,0.6362119742107921,255.0,0.035474263651045855,0.00568087568943569,0.08876476662223788,126.16530213336058,0.9985806093801355,0.00018058239346498028,1.9830627424433973,15.030698115122505,Tampered
22,4.0,4.226996650741843,4.2269964,0.5778829250961782,254.0,0.06036516126399436,0.025307891387507803,0.010061734987378465,89.74497279873958,0.9977953580400876,0.003052634910790371,2.6123960043909653,6.631714519835441,Tampered
23,207.0,1.494140625,207.52544,3.5359979564292807,255.0,0.03547426365104178,0.07989978587563613,0.12607642657033466,80.90315292458128,0.9379693905508122,0.00029282614573442875,104.23168000777541,10.05268238298595,Tampered
24,233.0,76.4342753092448,233.64001,0.47842627364379764,240.0,0.05460994376519429,0.010621332888523967,0.030216242940968592,123.66109300002553,0.9480569850621314,0.0007641952620112565,117.2940307304868,7.52172409981722,Tampered
25,1.0,0.511932373046875,1.1733907,1.28727153078935,0.0,0.0,0.008006989994528799,0.17659262318435417,105.6688005833844,0.9987648658616867,0.00039955024560464674,1.0860777861209474,11.588322383868217,Tampered
26,33.0,0.9777694859038143,33.395947,2.3545624285570934,254.0,8.577009546588639e-15,0.013376503056309955,0.010769793037932502,124.13814544922442,0.9916991968216589,0.00019979658714141618,17.193822235226747,14.80432350677438,Tampered
27,18.0,0.31060791015625,18.784567,2.6946518985976087,0.0,0.0,0.03089495255975226,0.06031362737791847,83.84719549440871,0.9926870846177773,0.0005530324337655262,9.88862666405368,8.040090766306093,Tampered
28,1.0,1.1703898111979167,1.1703898,0.20715972508766045,255.0,0.053887477538332326,0.006546615583450399,0.03770774458124024,136.98791767195155,0.9996236251969743,0.0007126652106797053,1.0850067181974454,11.164735655052937,Tampered
29,1.0,1.7409769694010417,1.7409769,0.1272549036900947,255.0,0.02749772481009214,0.004606280064801794,0.01617372514387231,112.96809281492544,0.9995834106946488,0.0002207078406300877,1.3702801900478452,13.281672751065344,Tampered
